# theta1,theta2 in radians, 100 Hz
-0.7435265812,1.5571095983
-0.7435265812,1.5571045189
-0.7435265812,1.5570994394
-0.7435265812,1.5570943600
-0.7435265812,1.5570892805
-0.7435265812,1.5570842011
-0.7435265812,1.5570791216
-0.7435265812,1.5570740422
-0.7435265812,1.5570689627
-0.7435265812,1.5570638833
-0.7435265812,1.5570588038
-0.7435265812,1.5570537244
-0.7435265812,1.5570486449
-0.7435265812,1.5570435655
-0.7435265812,1.5570384860
-0.7435265812,1.5570334066
-0.7435265812,1.5570283271
-0.7435265812,1.5570232477
-0.7435265812,1.5570181682
-0.7435265812,1.5570130888
-0.7435265812,1.5570080093
-0.7435265812,1.5570029298
-0.7435265812,1.5569978504
-0.7435265812,1.5569927709
-0.7435265812,1.5569876915
-0.7435265812,1.5569826120
-0.7435265812,1.5569775326
-0.7435265812,1.5569724531
-0.7435265812,1.5569673737
-0.7435265812,1.5569622942
-0.7435265812,1.5569572148
-0.7435265812,1.5569521353
-0.7435265812,1.5569470559
-0.7435265812,1.5569419764
-0.7435265812,1.5569368970
-0.7435265812,1.5569318175
-0.7435265812,1.5569267381
-0.7435265812,1.5569216586
-0.7435265812,1.5569165792
-0.7435265812,1.5569114997
-0.7435265812,1.5569064203
-0.7435265812,1.5569013408
-0.7435265812,1.5568962614
-0.7435265812,1.5568911819
-0.7435265812,1.5568861025
-0.7435265812,1.5568810230
-0.7435265812,1.5568759435
-0.7435265812,1.5568708641
-0.7435265812,1.5568657846
-0.7435265812,1.5568607052
-0.7435265812,1.5568556257
-0.7435265812,1.5568505463
-0.7435265812,1.5568454668
-0.7435265812,1.5568403874
-0.7435265812,1.5568353079
-0.7435265812,1.5568302285
-0.7435265812,1.5568251490
-0.7435265812,1.5568200696
-0.7435265812,1.5568149901
-0.7435265812,1.5568099107
-0.7435265812,1.5568048312
-0.7435265812,1.5567997518
-0.7435265812,1.5567946723
-0.7435265812,1.5567895929
-0.7435265812,1.5567845134
-0.7435265812,1.5567794340
-0.7435265812,1.5567743545
-0.7435265812,1.5567692751
-0.7435265812,1.5567641956
-0.7435265812,1.5567591161
-0.7435265812,1.5567540367
-0.7435265812,1.5567489572
-0.7435265812,1.5567438778
-0.7435265812,1.5567387983
-0.7435265812,1.5567337189
-0.7435265812,1.5567286394
-0.7435265812,1.5567235600
-0.7435265812,1.5567184805
-0.7435265812,1.5567134011
-0.7435265812,1.5567083216
-0.7435265812,1.5567032422
-0.7435265812,1.5566981627
-0.7435265812,1.5566930833
-0.7435265812,1.5566880038
-0.7435265812,1.5566829244
-0.7435265812,1.5566778449
-0.7435265812,1.5566727655
-0.7435265812,1.5566676860
-0.7435265812,1.5566626066
-0.7435265812,1.5566575271
-0.7435265812,1.5566524477
-0.7435265812,1.5566473682
-0.7435265812,1.5566422888
-0.7435265812,1.5566372093
-0.7435265812,1.5566321298
-0.7435265812,1.5566270504
-0.7435265812,1.5566219709
-0.7435265812,1.5566168915
-0.7435265812,1.5566118120
-0.7435265812,1.5566067326
-0.7435265812,1.5566016531
-0.7435265812,1.5565965737
-0.7435265812,1.5565914942
-0.7435265812,1.5565864148
-0.7435265812,1.5565813353
-0.7435265812,1.5565762559
-0.7435265812,1.5565711764
-0.7435265812,1.5565660970
-0.7435265812,1.5565610175
-0.7435265812,1.5565559381
-0.7435265812,1.5565508586
-0.7435265812,1.5565457792
-0.7435265812,1.5565406997
-0.7435265812,1.5565356203
-0.7435265812,1.5565305408
-0.7435265812,1.5565254614
-0.7435265812,1.5565203819
-0.7435265812,1.5565153025
-0.7435265812,1.5565102230
-0.7435265812,1.5565051435
-0.7435265812,1.5565000641
-0.7435265812,1.5564949846
-0.7435265812,1.5564899052
-0.7435265812,1.5564848257
-0.7435265812,1.5564797463
-0.7435265812,1.5564746668
-0.7435265812,1.5564695874
-0.7435265812,1.5564645079
-0.7435265812,1.5564594285
-0.7435265812,1.5564543490
-0.7435265812,1.5564492696
-0.7435265812,1.5564441901
-0.7435265812,1.5564391107
-0.7435265812,1.5564340312
-0.7435265812,1.5564289518
-0.7435265812,1.5564238723
-0.7435265812,1.5564187929
-0.7435265812,1.5564137134
